Step(s),Voltage(V),Current_inv(A),SOC_true(%)
821,3.2999,-152.2816,99.2787
822,3.2998,-152.2946,99.2774
823,3.2997,-152.2939,99.2762
824,3.2996,-152.3003,99.2749
825,3.2994,-152.3045,99.2736
826,3.2993,-152.3062,99.2724
827,3.2993,-152.3108,99.2711
828,3.2991,-152.32,99.2698
829,3.299,-152.3193,99.2686
830,3.2989,-152.3332,99.2673
831,3.2988,-152.3348,99.266
832,3.2988,-152.3354,99.2648
833,3.2987,-152.3425,99.2635
834,3.2985,-152.3415,99.2623
835,3.2985,-152.3448,99.261
836,3.2983,-152.3574,99.2597
837,3.2982,-152.3576,99.2585
838,3.2982,-152.3652,99.2572
839,3.298,-152.3689,99.2559
840,3.298,-152.3679,99.2547
841,3.2978,-152.3844,99.2534
842,3.2978,-152.3816,99.2521
843,3.2977,-152.3831,99.2509
844,3.2975,-152.3985,99.2496
845,3.2974,-152.3978,99.2483
846,3.2974,-152.3987,99.2471
847,3.2972,-152.413,99.2458
848,3.2971,-152.4051,99.2445
849,3.2971,-152.4086,99.2433
850,3.2969,-152.4236,99.242
851,3.2968,-152.4243,99.2407
852,3.2968,-152.427,99.2395
853,3.2967,-152.4362,99.2382
854,3.2965,-152.4407,99.2369
855,3.2965,-152.4386,99.2357
856,3.2964,-152.4478,99.2344
857,3.2963,-152.4481,99.2331
858,3.2962,-152.4491,99.2319
859,3.2961,-152.466,99.2306
860,3.296,-152.4616,99.2293
861,3.2959,-152.4616,99.2281
862,3.2958,-152.4723,99.2268
863,3.2957,-152.475,99.2255
864,3.2957,-152.4761,99.2243
865,3.2955,-152.4909,99.223
866,3.2954,-152.4928,99.2217
867,3.2953,-152.5022,99.2205
868,3.2952,-152.5024,99.2192
869,3.2951,-152.5024,99.2179
870,3.2951,-152.5164,99.2166
871,3.295,-152.5175,99.2154
872,3.2949,-152.5128,99.2141
873,3.2948,-152.5143,99.2128
874,3.2947,-152.5329,99.2116
875,3.2946,-152.5292,99.2103
876,3.2945,-152.5313,99.209
877,3.2944,-152.5348,99.2078
878,3.2943,-152.5405,99.2065
879,3.2942,-152.5424,99.2052
880,3.2941,-152.5514,99.204
881,3.2941,-152.5534,99.2027
882,3.294,-152.5525,99.2014
883,3.2939,-152.5671,99.2002
884,3.2938,-152.5685,99.1989
885,3.2937,-152.5691,99.1976
886,3.2936,-152.5819,99.1964
887,3.2935,-152.5792,99.1951
888,3.2934,-152.5789,99.1938
889,3.2933,-152.5943,99.1926
890,3.2932,-152.5929,99.1913
891,3.2931,-152.5953,99.19
892,3.2931,-152.6122,99.1888
893,3.293,-152.6055,99.1875
894,3.2929,-152.609,99.1862
895,3.2928,-152.6184,99.185
896,3.2927,-152.6184,99.1837
897,3.2926,-152.6189,99.1824
898,3.2926,-152.6263,99.1811
899,3.2925,-152.6352,99.1799
900,3.2924,-152.6342,99.1786
901,3.2923,-152.6306,99.1773
902,3.2922,-152.6402,99.1761
903,3.2921,-152.6441,99.1748
904,3.292,-152.6405,99.1735
905,3.2919,-152.6586,99.1723
906,3.2918,-152.6582,99.171
907,3.2918,-152.6583,99.1697
908,3.2917,-152.6754,99.1685
909,3.2916,-152.6723,99.1672
910,3.2915,-152.6715,99.1659
911,3.2914,-152.6791,99.1647
912,3.2913,-152.6864,99.1634
913,3.2912,-152.682,99.1621
914,3.2911,-152.6819,99.1609
915,3.291,-152.6984,99.1596
916,3.291,-152.6988,99.1583
917,3.2909,-152.6982,99.157
918,3.2908,-152.7159,99.1558
919,3.2907,-152.7108,99.1545
920,3.2906,-152.7143,99.1532
921,3.2905,-152.7223,99.152
922,3.2905,-152.7208,99.1507
923,3.2904,-152.7193,99.1494
924,3.2903,-152.7212,99.1482
925,3.2902,-152.7383,99.1469
926,3.2901,-152.7388,99.1456
927,3.29,-152.7375,99.1444
928,3.29,-152.7468,99.1431
929,3.2899,-152.745,99.1418
930,3.2898,-152.747,99.1405
931,3.2897,-152.7515,99.1393
932,3.2896,-152.7614,99.138
933,3.2896,-152.7649,99.1367
934,3.2895,-152.761,99.1355
935,3.2894,-152.7775,99.1342
936,3.2893,-152.7762,99.1329
937,3.2892,-152.7773,99.1317
938,3.2891,-152.7879,99.1304
939,3.2891,-152.7844,99.1291
940,3.289,-152.7884,99.1278
941,3.2889,-152.7881,99.1266
942,3.2888,-152.7984,99.1253
943,3.2888,-152.8033,99.124
944,3.2887,-152.8024,99.1228
945,3.2886,-152.8117,99.1215
946,3.2885,-152.813,99.1202
947,3.2884,-152.8098,99.119
948,3.2883,-152.8109,99.1177
949,3.2883,-152.8278,99.1164
950,3.2882,-152.8306,99.1152
951,3.2881,-152.8258,99.1139
952,3.288,-152.8418,99.1126
953,3.2879,-152.8435,99.1113
954,3.2878,-152.8423,99.1101
955,3.2878,-152.8435,99.1088
956,3.2877,-152.8509,99.1075
957,3.2876,-152.8533,99.1063
958,3.2876,-152.8532,99.105
959,3.2874,-152.8648,99.1037
960,3.2874,-152.8665,99.1024
961,3.2873,-152.8645,99.1012
962,3.2872,-152.866,99.0999
963,3.2871,-152.884,99.0986
964,3.2871,-152.8841,99.0974
965,3.287,-152.8797,99.0961
966,3.2869,-152.8831,99.0948
967,3.2869,-152.8924,99.0936
968,3.2867,-152.8918,99.0923
969,3.2867,-152.8915,99.091
970,3.2866,-152.906,99.0897
971,3.2866,-152.9089,99.0885
972,3.2865,-152.9067,99.0872
973,3.2864,-152.9067,99.0859
974,3.2863,-152.9114,99.0847
975,3.2863,-152.9244,99.0834
976,3.2862,-152.9205,99.0821
977,3.2861,-152.9212,99.0808
978,3.2861,-152.9347,99.0796
979,3.286,-152.9344,99.0783
980,3.2859,-152.9298,99.077
981,3.2858,-152.9353,99.0758
982,3.2857,-152.951,99.0745
983,3.2856,-152.9498,99.0732
984,3.2856,-152.9455,99.072
985,3.2856,-152.9484,99.0707
986,3.2854,-152.9592,99.0694
987,3.2854,-152.96,99.0681
988,3.2853,-152.9588,99.0669
989,3.2852,-152.9549,99.0656
990,3.2852,-152.972,99.0643
991,3.2851,-152.9751,99.0631
992,3.285,-152.97,99.0618
993,3.2849,-152.9843,99.0605
994,3.2849,-152.9854,99.0592
995,3.2848,-152.9857,99.058
996,3.2847,-152.988,99.0567
997,3.2846,-152.9958,99.0554
998,3.2846,-152.994,99.0542
999,3.2845,-152.9986,99.0529
1000,3.2844,-152.9964,99.0516
1001,3.2844,-153.0138,99.0503
1002,3.2843,-153.0113,99.0491
1003,3.2842,-153.0154,99.0478
1004,3.2842,-153.0155,99.0465
1005,3.2841,-153.0229,99.0453
1006,3.284,-153.0228,99.044
1007,3.2839,-153.0212,99.0427
1008,3.2839,-153.0356,99.0414
1009,3.2839,-153.0363,99.0402
1010,3.2837,-153.0336,99.0389
1011,3.2836,-153.0382,99.0376
1012,3.2836,-153.0491,99.0364
1013,3.2835,-153.0533,99.0351
1014,3.2834,-153.0498,99.0338
1015,3.2834,-153.0512,99.0325
1016,3.2833,-153.0643,99.0313
1017,3.2832,-153.061,99.03
1018,3.2831,-153.0634,99.0287
1019,3.2831,-153.0586,99.0274
1020,3.283,-153.0598,99.0262
1021,3.283,-153.0761,99.0249
1022,3.283,-153.0785,99.0236
1023,3.2828,-153.0756,99.0224
1024,3.2827,-153.0818,99.0211
1025,3.2827,-153.0862,99.0198
1026,3.2826,-153.0847,99.0185
1027,3.2826,-153.0848,99.0173
1028,3.2825,-153.0842,99.016
1029,3.2824,-153.0994,99.0147
1030,3.2823,-153.0994,99.0135
1031,3.2823,-153.1004,99.0122
1032,3.2822,-153.1013,99.0109
1033,3.2821,-153.1154,99.0096
1034,3.2821,-153.1146,99.0084
1035,3.282,-153.1142,99.0071
1036,3.282,-153.119,99.0058
1037,3.2819,-153.1255,99.0045
1038,3.2818,-153.1292,99.0033
1039,3.2817,-153.1259,99.002
1040,3.2817,-153.1278,99.0007
1041,3.2816,-153.126,98.9995
1042,3.2815,-153.1423,98.9982
1043,3.2814,-153.1411,98.9969
1044,3.2814,-153.1389,98.9956
1045,3.2814,-153.1514,98.9944
1046,3.2813,-153.1506,98.9931
1047,3.2812,-153.1482,98.9918
1048,3.2812,-153.1478,98.9905
1049,3.2811,-153.1489,98.9893
1050,3.281,-153.167,98.988
1051,3.281,-153.1655,98.9867
1052,3.2809,-153.1631,98.9855
1053,3.2808,-153.1655,98.9842
1054,3.2808,-153.1802,98.9829
1055,3.2807,-153.1806,98.9816
1056,3.2806,-153.181,98.9804
1057,3.2806,-153.1792,98.9791
1058,3.2805,-153.1816,98.9778
1059,3.2804,-153.1931,98.9765
1060,3.2804,-153.1887,98.9753
1061,3.2803,-153.189,98.974
1062,3.2803,-153.1904,98.9727
1063,3.2802,-153.2069,98.9715
1064,3.2802,-153.2043,98.9702
1065,3.2801,-153.2027,98.9689
1066,3.28,-153.2042,98.9676
1067,3.28,-153.2036,98.9664
1068,3.2799,-153.2171,98.9651
1069,3.2799,-153.2189,98.9638
1070,3.2798,-153.2162,98.9625
1071,3.2797,-153.2223,98.9613
1072,3.2796,-153.2294,98.96
1073,3.2796,-153.2298,98.9587
1074,3.2795,-153.2299,98.9574
1075,3.2795,-153.2299,98.9562
1076,3.2794,-153.2306,98.9549
1077,3.2793,-153.2454,98.9536
1078,3.2793,-153.2431,98.9524
1079,3.2792,-153.2453,98.9511
1080,3.2791,-153.2458,98.9498
1081,3.2791,-153.2541,98.9485
1082,3.279,-153.2558,98.9473
1083,3.2789,-153.2586,98.946
1084,3.2789,-153.2537,98.9447
1085,3.2788,-153.2511,98.9434
1086,3.2788,-153.2644,98.9422
1087,3.2787,-153.2652,98.9409
1088,3.2787,-153.2712,98.9396
1089,3.2786,-153.2714,98.9383
1090,3.2786,-153.2671,98.9371
1091,3.2785,-153.2825,98.9358
1092,3.2784,-153.2845,98.9345
1093,3.2784,-153.285,98.9333
1094,3.2783,-153.2821,98.932
1095,3.2783,-153.2913,98.9307
1096,3.2782,-153.2936,98.9294
1097,3.2781,-153.2937,98.9282
1098,3.2781,-153.2928,98.9269
1099,3.278,-153.2995,98.9256
1100,3.278,-153.3033,98.9243
1101,3.278,-153.31,98.9231
1102,3.2779,-153.3068,98.9218
1103,3.2778,-153.3103,98.9205
1104,3.2777,-153.3224,98.9192
1105,3.2777,-153.3232,98.918
1106,3.2776,-153.3221,98.9167
1107,3.2776,-153.3265,98.9154
1108,3.2775,-153.3225,98.9141
1109,3.2774,-153.3283,98.9129
1110,3.2774,-153.3372,98.9116
1111,3.2773,-153.3367,98.9103
1112,3.2773,-153.3312,98.909
1113,3.2772,-153.3313,98.9078
1114,3.2772,-153.3357,98.9065
1115,3.2771,-153.3476,98.9052
1116,3.277,-153.3468,98.9039
1117,3.277,-153.3502,98.9027
1118,3.2769,-153.3489,98.9014
1119,3.2769,-153.3498,98.9001
1120,3.2768,-153.3628,98.8989
1121,3.2768,-153.3612,98.8976
1122,3.2767,-153.3622,98.8963
1123,3.2766,-153.3621,98.895
1124,3.2766,-153.3622,98.8938
1125,3.2765,-153.3725,98.8925
1126,3.2765,-153.3708,98.8912
1127,3.2765,-153.3766,98.8899
1128,3.2764,-153.3717,98.8887
1129,3.2763,-153.3775,98.8874
1130,3.2763,-153.3907,98.8861
1131,3.2762,-153.3863,98.8848
1132,3.2762,-153.3901,98.8836
1133,3.2761,-153.3907,98.8823
1134,3.2761,-153.3908,98.881
1135,3.276,-153.3961,98.8797
1136,3.276,-153.3985,98.8785
1137,3.2759,-153.3962,98.8772
1138,3.2758,-153.3969,98.8759
1139,3.2758,-153.398,98.8746
1140,3.2758,-153.4115,98.8734
1141,3.2757,-153.4139,98.8721
1142,3.2756,-153.4128,98.8708
1143,3.2756,-153.4148,98.8695
1144,3.2755,-153.4153,98.8683
1145,3.2755,-153.4174,98.867
1146,3.2754,-153.428,98.8657
1147,3.2753,-153.4281,98.8644
1148,3.2753,-153.4275,98.8632
1149,3.2753,-153.4261,98.8619
1150,3.2752,-153.4313,98.8606
1151,3.2752,-153.4404,98.8593
1152,3.2751,-153.441,98.8581
1153,3.2751,-153.4362,98.8568
1154,3.275,-153.4368,98.8555
1155,3.275,-153.4365,98.8542
1156,3.2749,-153.4541,98.853
1157,3.2749,-153.452,98.8517
1158,3.2748,-153.452,98.8504
1159,3.2748,-153.4536,98.8491
1160,3.2747,-153.4494,98.8479
1161,3.2747,-153.4645,98.8466
1162,3.2746,-153.4638,98.8453
1163,3.2745,-153.4661,98.844
1164,3.2745,-153.4657,98.8428
1165,3.2744,-153.4647,98.8415
1166,3.2744,-153.4661,98.8402
1167,3.2743,-153.4795,98.8389
1168,3.2743,-153.4756,98.8377
1169,3.2742,-153.4794,98.8364
1170,3.2742,-153.478,98.8351
1171,3.2741,-153.4899,98.8338
1172,3.2741,-153.4945,98.8326
1173,3.274,-153.4932,98.8313
1174,3.274,-153.4927,98.83
1175,3.2739,-153.4932,98.8287
1176,3.2739,-153.4987,98.8274
1177,3.2738,-153.5058,98.8262
1178,3.2738,-153.5049,98.8249
1179,3.2737,-153.5013,98.8236
1180,3.2737,-153.503,98.8223
1181,3.2736,-153.5053,98.8211
1182,3.2736,-153.5052,98.8198
1183,3.2735,-153.5182,98.8185
1184,3.2735,-153.5197,98.8172
1185,3.2735,-153.5202,98.816
1186,3.2734,-153.5188,98.8147
1187,3.2733,-153.5177,98.8134
1188,3.2733,-153.5166,98.8121
1189,3.2732,-153.5319,98.8109
1190,3.2732,-153.5268,98.8096
1191,3.2732,-153.5311,98.8083
1192,3.2731,-153.5308,98.807
1193,3.273,-153.5286,98.8058
1194,3.273,-153.5383,98.8045
1195,3.273,-153.5452,98.8032
1196,3.2729,-153.5452,98.8019
1197,3.2729,-153.542,98.8007
1198,3.2728,-153.5442,98.7994
1199,3.2728,-153.5455,98.7981
1200,3.2727,-153.5443,98.7968
1201,3.2727,-153.5596,98.7956
1202,3.2726,-153.5573,98.7943
1203,3.2726,-153.5595,98.793
1204,3.2725,-153.5581,98.7917
1205,3.2725,-153.5558,98.7905
1206,3.2724,-153.5599,98.7892
1207,3.2724,-153.5674,98.7879
1208,3.2724,-153.5671,98.7866
1209,3.2723,-153.5698,98.7853
1210,3.2723,-153.5675,98.7841
1211,3.2722,-153.5654,98.7828
1212,3.2722,-153.5685,98.7815
1213,3.2721,-153.5821,98.7802
1214,3.2721,-153.5865,98.779
1215,3.272,-153.5843,98.7777
1216,3.272,-153.5843,98.7764
1217,3.272,-153.5857,98.7751
1218,3.2719,-153.5923,98.7739
1219,3.2719,-153.5927,98.7726
1220,3.2718,-153.5945,98.7713
1221,3.2717,-153.5955,98.77
1222,3.2718,-153.594,98.7688
1223,3.2717,-153.592,98.7675
1224,3.2717,-153.5922,98.7662
1225,3.2716,-153.6051,98.7649
1226,3.2716,-153.6055,98.7636
1227,3.2715,-153.6066,98.7624
1228,3.2714,-153.6106,98.7611
1229,3.2714,-153.6074,98.7598
1230,3.2714,-153.6073,98.7585
1231,3.2714,-153.6216,98.7573
1232,3.2713,-153.624,98.756
1233,3.2712,-153.6221,98.7547
1234,3.2712,-153.6268,98.7534
1235,3.2712,-153.6198,98.7522
1236,3.2711,-153.6256,98.7509
1237,3.2711,-153.6225,98.7496
1238,3.271,-153.6346,98.7483
1239,3.271,-153.6327,98.7471
1240,3.271,-153.6328,98.7458
1241,3.2709,-153.6301,98.7445
1242,3.2708,-153.6332,98.7432
1243,3.2708,-153.6287,98.7419
1244,3.2708,-153.6499,98.7407
1245,3.2707,-153.644,98.7394
1246,3.2707,-153.6477,98.7381
1247,3.2706,-153.6448,98.7368
1248,3.2706,-153.6488,98.7356
1249,3.2705,-153.6431,98.7343
1250,3.2705,-153.6484,98.733
1251,3.2705,-153.6615,98.7317
1252,3.2704,-153.6663,98.7305
1253,3.2704,-153.6649,98.7292
1254,3.2703,-153.6632,98.7279
1255,3.2703,-153.6651,98.7266
1256,3.2703,-153.6612,98.7253
1257,3.2702,-153.6704,98.7241
1258,3.2702,-153.671,98.7228
1259,3.2701,-153.6729,98.7215
1260,3.2701,-153.6713,98.7202
1261,3.2701,-153.6707,98.719
1262,3.27,-153.6742,98.7177
1263,3.27,-153.6736,98.7164
1264,3.27,-153.6848,98.7151
1265,3.2699,-153.6868,98.7139
1266,3.2699,-153.6859,98.7126
1267,3.2698,-153.6879,98.7113
1268,3.2698,-153.6884,98.71
1269,3.2697,-153.6864,98.7087
1270,3.2697,-153.6881,98.7075
1271,3.2697,-153.6983,98.7062
1272,3.2696,-153.6949,98.7049
1273,3.2696,-153.6985,98.7036
1274,3.2696,-153.6964,98.7024
1275,3.2695,-153.6978,98.7011
1276,3.2695,-153.6972,98.6998
1277,3.2694,-153.6967,98.6985
1278,3.2694,-153.7115,98.6972
1279,3.2693,-153.7118,98.696
1280,3.2693,-153.7113,98.6947
1281,3.2693,-153.7135,98.6934
1282,3.2692,-153.7134,98.6921
1283,3.2692,-153.7119,98.6909
1284,3.2692,-153.7131,98.6896
1285,3.2691,-153.7219,98.6883
1286,3.2691,-153.7233,98.687
1287,3.269,-153.72,98.6858
1288,3.269,-153.7206,98.6845
1289,3.269,-153.7243,98.6832
1290,3.2689,-153.7207,98.6819
1291,3.2689,-153.7203,98.6806
1292,3.2688,-153.7378,98.6794
1293,3.2688,-153.7388,98.6781
1294,3.2688,-153.7349,98.6768
1295,3.2687,-153.7362,98.6755
1296,3.2687,-153.7401,98.6743
1297,3.2687,-153.7348,98.673
1298,3.2686,-153.738,98.6717
1299,3.2686,-153.751,98.6704
1300,3.2685,-153.7489,98.6691
1301,3.2685,-153.7503,98.6679
1302,3.2685,-153.7518,98.6666
1303,3.2684,-153.7545,98.6653
1304,3.2684,-153.7533,98.664
1305,3.2684,-153.7523,98.6628
1306,3.2683,-153.7633,98.6615
1307,3.2683,-153.7635,98.6602
1308,3.2683,-153.7642,98.6589
1309,3.2682,-153.7615,98.6576
1310,3.2682,-153.7626,98.6564
1311,3.2681,-153.7597,98.6551
1312,3.2681,-153.7633,98.6538
1313,3.2681,-153.76,98.6525
1314,3.2681,-153.766,98.6513
1315,3.268,-153.7788,98.65
1316,3.2679,-153.7706,98.6487
1317,3.268,-153.7755,98.6474
1318,3.2679,-153.7769,98.6461
1319,3.2679,-153.7738,98.6449
1320,3.2678,-153.7773,98.6436
1321,3.2678,-153.7778,98.6423
1322,3.2678,-153.7909,98.641
1323,3.2677,-153.7893,98.6398
1324,3.2677,-153.7892,98.6385
1325,3.2676,-153.7918,98.6372
1326,3.2676,-153.7895,98.6359
1327,3.2676,-153.7898,98.6346
1328,3.2676,-153.7903,98.6334
1329,3.2676,-153.7936,98.6321
1330,3.2675,-153.7972,98.6308
1331,3.2675,-153.8034,98.6295
1332,3.2674,-153.8012,98.6283
1333,3.2674,-153.8015,98.627
1334,3.2674,-153.8015,98.6257
1335,3.2673,-153.8008,98.6244
1336,3.2673,-153.8013,98.6231
1337,3.2672,-153.7967,98.6219
1338,3.2672,-153.8116,98.6206
1339,3.2672,-153.8143,98.6193
1340,3.2671,-153.8155,98.618
1341,3.2671,-153.812,98.6167
1342,3.2671,-153.814,98.6155
1343,3.267,-153.8188,98.6142
1344,3.2671,-153.8176,98.6129
1345,3.2669,-153.8187,98.6116
1346,3.2669,-153.8167,98.6104
1347,3.2669,-153.8135,98.6091
1348,3.2669,-153.8285,98.6078
1349,3.2669,-153.8274,98.6065
1350,3.2668,-153.8288,98.6052
1351,3.2668,-153.8302,98.604
1352,3.2667,-153.8279,98.6027
1353,3.2667,-153.8273,98.6014
1354,3.2667,-153.829,98.6001
1355,3.2667,-153.8308,98.5989
1356,3.2666,-153.8378,98.5976
1357,3.2666,-153.8406,98.5963
1358,3.2666,-153.841,98.595
1359,3.2665,-153.8386,98.5937
1360,3.2665,-153.8394,98.5925
1361,3.2665,-153.8403,98.5912
1362,3.2664,-153.8382,98.5899
1363,3.2664,-153.8406,98.5886
1364,3.2663,-153.8537,98.5873
1365,3.2663,-153.8559,98.5861
1366,3.2663,-153.8542,98.5848
1367,3.2663,-153.855,98.5835
1368,3.2662,-153.8545,98.5822
1369,3.2662,-153.8545,98.581
1370,3.2662,-153.8584,98.5797
1371,3.2661,-153.8575,98.5784
1372,3.2661,-153.8527,98.5771
1373,3.2661,-153.864,98.5758
1374,3.266,-153.8669,98.5746
1375,3.266,-153.8659,98.5733
1376,3.266,-153.8636,98.572
1377,3.266,-153.863,98.5707
1378,3.2659,-153.8667,98.5694
1379,3.2659,-153.8652,98.5682
1380,3.2659,-153.8636,98.5669
1381,3.2658,-153.8642,98.5656
1382,3.2658,-153.8816,98.5643
1383,3.2658,-153.878,98.5631
1384,3.2657,-153.8783,98.5618
1385,3.2657,-153.8828,98.5605
1386,3.2657,-153.8809,98.5592
1387,3.2657,-153.8787,98.5579
1388,3.2656,-153.8792,98.5567
1389,3.2656,-153.8797,98.5554
1390,3.2656,-153.8797,98.5541
1391,3.2655,-153.8947,98.5528
1392,3.2655,-153.8944,98.5515
1393,3.2655,-153.8941,98.5503
1394,3.2655,-153.8947,98.549
1395,3.2654,-153.8911,98.5477
1396,3.2654,-153.8942,98.5464
1397,3.2653,-153.8903,98.5451
1398,3.2654,-153.8952,98.5439
1399,3.2653,-153.893,98.5426
1400,3.2653,-153.8928,98.5413
1401,3.2652,-153.9023,98.54
1402,3.2652,-153.9035,98.5388
1403,3.2652,-153.9052,98.5375
1404,3.2651,-153.9065,98.5362
1405,3.2651,-153.904,98.5349
1406,3.2651,-153.9079,98.5336
1407,3.2651,-153.9058,98.5324
1408,3.265,-153.9035,98.5311
1409,3.265,-153.9054,98.5298
1410,3.265,-153.9093,98.5285
1411,3.265,-153.9174,98.5272
1412,3.265,-153.9194,98.526
1413,3.2649,-153.9207,98.5247
1414,3.2649,-153.9229,98.5234
1415,3.2648,-153.9195,98.5221
1416,3.2648,-153.9211,98.5208
1417,3.2648,-153.9203,98.5196
1418,3.2648,-153.9212,98.5183
1419,3.2648,-153.9204,98.517
1420,3.2647,-153.9323,98.5157
1421,3.2647,-153.9273,98.5145
1422,3.2647,-153.929,98.5132
1423,3.2646,-153.9326,98.5119
1424,3.2646,-153.9259,98.5106
1425,3.2646,-153.9323,98.5093
1426,3.2646,-153.9312,98.5081
1427,3.2645,-153.9328,98.5068
1428,3.2645,-153.9286,98.5055
1429,3.2645,-153.9342,98.5042
1430,3.2644,-153.9284,98.5029
1431,3.2644,-153.9444,98.5017
1432,3.2644,-153.9429,98.5004
1433,3.2644,-153.945,98.4991
1434,3.2643,-153.9433,98.4978
1435,3.2643,-153.9448,98.4965
1436,3.2643,-153.9428,98.4953
1437,3.2643,-153.9433,98.494
1438,3.2642,-153.9453,98.4927
1439,3.2642,-153.9424,98.4914
1440,3.2642,-153.9588,98.4901
1441,3.2642,-153.9606,98.4889
1442,3.2641,-153.9586,98.4876
1443,3.2641,-153.9588,98.4863
1444,3.2641,-153.9607,98.485
1445,3.2641,-153.9583,98.4838
1446,3.264,-153.9565,98.4825
1447,3.264,-153.958,98.4812
1448,3.264,-153.9611,98.4799
1449,3.264,-153.9597,98.4786
1450,3.2639,-153.9665,98.4774
1451,3.2639,-153.9707,98.4761
1452,3.2639,-153.9702,98.4748
1453,3.2639,-153.9694,98.4735
1454,3.2638,-153.9668,98.4722
1455,3.2638,-153.9698,98.471
1456,3.2637,-153.9703,98.4697
1457,3.2638,-153.9682,98.4684
1458,3.2637,-153.9669,98.4671
1459,3.2637,-153.967,98.4658
1460,3.2637,-153.9688,98.4646
1461,3.2636,-153.9698,98.4633
1462,3.2636,-153.9834,98.462
1463,3.2636,-153.9868,98.4607
1464,3.2636,-153.9835,98.4594
1465,3.2636,-153.9857,98.4582
1466,3.2635,-153.9807,98.4569
1467,3.2635,-153.9852,98.4556
1468,3.2635,-153.9838,98.4543
1469,3.2634,-153.9867,98.453
1470,3.2634,-153.9887,98.4518
1471,3.2634,-153.9813,98.4505
1472,3.2634,-153.9938,98.4492
1473,3.2634,-153.9951,98.4479
1474,3.2633,-153.9904,98.4466
1475,3.2633,-153.9906,98.4454
1476,3.2633,-153.9912,98.4441
1477,3.2633,-153.9923,98.4428
1478,3.2632,-153.996,98.4415
1479,3.2632,-153.9913,98.4402
1480,3.2632,-153.9939,98.439
1481,3.2632,-153.9949,98.4377
1482,3.2631,-153.9938,98.4364
1483,3.2631,-153.9953,98.4351
1484,3.2631,-153.9918,98.4338
1485,3.263,-154.0061,98.4326
1486,3.263,-154.0089,98.4313
1487,3.263,-154.0107,98.43
1488,3.263,-154.0097,98.4287
1489,3.263,-154.0119,98.4274
1490,3.263,-154.0091,98.4262
1491,3.263,-154.0103,98.4249
1492,3.2629,-154.0098,98.4236
1493,3.2629,-154.0097,98.4223
1494,3.2629,-154.0117,98.421
1495,3.2628,-154.0074,98.4198
1496,3.2629,-154.0122,98.4185
1497,3.2628,-154.0272,98.4172
1498,3.2628,-154.0273,98.4159
1499,3.2628,-154.0265,98.4146
1500,3.2627,-154.0255,98.4134
1501,3.2627,-154.0241,98.4121
1502,3.2627,-154.0253,98.4108
1503,3.2626,-154.0255,98.4095
1504,3.2626,-154.0265,98.4082
1505,3.2626,-154.027,98.407
1506,3.2626,-154.02,98.4057
1507,3.2626,-154.0237,98.4044
1508,3.2626,-154.0265,98.4031
1509,3.2625,-154.0213,98.4018
1510,3.2625,-154.0356,98.4006
1511,3.2625,-154.0341,98.3993
1512,3.2625,-154.0348,98.398
1513,3.2625,-154.0354,98.3967
1514,3.2624,-154.0324,98.3954
1515,3.2624,-154.0356,98.3942
1516,3.2624,-154.0332,98.3929
1517,3.2624,-154.0345,98.3916
1518,3.2624,-154.0361,98.3903
1519,3.2623,-154.035,98.389
1520,3.2623,-154.0329,98.3878
1521,3.2623,-154.0338,98.3865
1522,3.2622,-154.0493,98.3852
1523,3.2622,-154.0505,98.3839
1524,3.2622,-154.0485,98.3826
1525,3.2622,-154.0486,98.3814
1526,3.2622,-154.0484,98.3801
1527,3.2621,-154.0501,98.3788
1528,3.2621,-154.051,98.3775
1529,3.2621,-154.0504,98.3762
1530,3.2621,-154.0477,98.375
1531,3.2621,-154.0505,98.3737
1532,3.2621,-154.0476,98.3724
1533,3.262,-154.0507,98.3711
1534,3.262,-154.057,98.3698
1535,3.262,-154.0585,98.3686
1536,3.262,-154.0607,98.3673
1537,3.262,-154.0595,98.366
1538,3.2619,-154.0563,98.3647
1539,3.2619,-154.061,98.3634
1540,3.2619,-154.0582,98.3622
1541,3.2619,-154.061,98.3609
1542,3.2618,-154.061,98.3596
1543,3.2618,-154.0599,98.3583
1544,3.2618,-154.0579,98.357
1545,3.2618,-154.0601,98.3558
1546,3.2618,-154.0613,98.3545
1547,3.2618,-154.0609,98.3532
1548,3.2617,-154.0605,98.3519
1549,3.2617,-154.0754,98.3506
1550,3.2617,-154.0732,98.3494
1551,3.2617,-154.0759,98.3481
1552,3.2616,-154.0766,98.3468
1553,3.2616,-154.0728,98.3455
1554,3.2616,-154.0749,98.3442
1555,3.2616,-154.0725,98.343
1556,3.2616,-154.0753,98.3417
1557,3.2616,-154.0734,98.3404
1558,3.2615,-154.0729,98.3391
1559,3.2615,-154.079,98.3378
1560,3.2615,-154.0743,98.3366
1561,3.2615,-154.0753,98.3353
1562,3.2615,-154.0749,98.334
1563,3.2615,-154.0751,98.3327
1564,3.2614,-154.0846,98.3314
1565,3.2614,-154.0843,98.3302
1566,3.2614,-154.0885,98.3289
1567,3.2614,-154.0832,98.3276
1568,3.2614,-154.0861,98.3263
1569,3.2613,-154.0871,98.325
1570,3.2613,-154.0846,98.3238
1571,3.2613,-154.0875,98.3225
1572,3.2613,-154.0831,98.3212
1573,3.2613,-154.0796,98.3199
1574,3.2612,-154.0832,98.3186
1575,3.2612,-154.0833,98.3174
1576,3.2612,-154.0865,98.3161
